Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
7	c12	combined	Drop	0	0	0	0
7	c13	combined	Drop	0	0	0	0
7	c14	combined	Drop	0	0	0	0
7	c15	combined	Drop	0	0	0	0
7	c16	combined	Drop	0	0	0	0
7	c17	combined	Drop	0	0	0	0
7	c18	combined	Drop	0	0	0	0
7	n1	combined	Drop	0	0	0	0
7	n2	combined	Drop	0	0	0	0
7	n3	combined	Drop	0	0	0	0
7	n4	combined	Drop	0	0	0	0
7	n5	combined	Drop	0	0	0	0
7	n6	combined	Drop	0	0	0	0
7	n7	combined	Drop	0	0	0	0
7	n8	combined	Drop	0	0	0	0
7	n9	combined	Drop	0	0	0	0
7	p1	combined	Drop	1230	1290	1242	1302.55
7	p2	combined	Drop	820	860	826	866.219
7	p3	combined	Drop	798	836	795	833.736
7	p4	combined	Drop	592	620	579	607.221
8	c1	combined	Drop	0	0	0	0
8	c2	combined	Drop	0	0	0	0
8	c3	combined	Drop	0	0	0	0
8	c4	combined	Drop	0	0	0	0
8	c5	combined	Drop	0	0	0	0
8	c6	combined	Drop	0	0	0	0
8	c7	combined	Drop	0	0	0	0
8	c8	combined	Drop	0	0	0	0
8	c9	combined	Drop	0	0	0	0
8	c10	combined	Drop	0	0	0	0
8	c11	combined	Drop	0	0	0	0
8	c12	combined	Drop	0	0	0	0
8	c13	combined	Drop	0	0	0	0
8	c14	combined	Drop	0	0	0	0
8	c15	combined	Drop	0	0	0	0
8	c16	combined	Drop	0	0	0	0
8	c17	combined	Drop	0	0	0	0
8	c18	combined	Drop	0	0	0	0
8	n1	combined	Drop	0	0	0	0
8	n2	combined	Drop	0	0	0	0
8	n3	combined	Drop	0	0	0	0
8	n4	combined	Drop	0	0	0	0
8	n5	combined	Drop	0	0	0	0
8	n6	combined	Drop	0	0	0	0
8	n7	combined	Drop	0	0	0	0
8	n8	combined	Drop	0	0	0	0
8	n9	combined	Drop	0	0	0	0
8	p1	combined	Drop	1228	1288	1228	1287.84
8	p2	combined	Drop	794	833	788	826.405
8	p3	combined	Drop	813	852	817	856.833
8	p4	combined	Drop	674	707	695	728.878
9	c1	combined	Drop	0	0	0	0
9	c2	combined	Drop	0	0	0	0
9	c3	combined	Drop	0	0	0	0
9	c4	combined	Drop	0	0	0	0
9	c5	combined	Drop	0	0	0	0
9	c6	combined	Drop	0	0	0	0
9	c7	combined	Drop	0	0	0	0
9	c8	combined	Drop	0	0	0	0
9	c9	combined	Drop	0	0	0	0
9	c10	combined	Drop	0	0	0	0
9	c11	combined	Drop	0	0	0	0
9	c12	combined	Drop	0	0	0	0
9	c13	combined	Drop	0	0	0	0
9	c14	combined	Drop	0	0	0	0
9	c15	combined	Drop	0	0	0	0
9	c16	combined	Drop	0	0	0	0
9	c17	combined	Drop	0	0	0	0
9	c18	combined	Drop	0	0	0	0
9	n1	combined	Drop	0	0	0	0
9	n2	combined	Drop	0	0	0	0
9	n3	combined	Drop	0	0	0	0
9	n4	combined	Drop	0	0	0	0
9	n5	combined	Drop	0	0	0	0
9	n6	combined	Drop	0	0	0	0
9	n7	combined	Drop	0	0	0	0
9	n8	combined	Drop	0	0	0	0
9	n9	combined	Drop	0	0	0	0
9	p1	combined	Drop	1225	1285	1225	1284.7
9	p2	combined	Drop	794	832	794	832.706
9	p3	combined	Drop	805	844	804	843.203
9	p4	combined	Drop	618	648	604	633.447
10	c1	combined	Drop	0	0	0	0
10	c2	combined	Drop	0	0	0	0
10	c3	combined	Drop	0	0	0	0
10	c4	combined	Drop	0	0	0	0
10	c5	combined	Drop	0	0	0	0
10	c6	combined	Drop	0	0	0	0
10	c7	combined	Drop	0	0	0	0
10	c8	combined	Drop	0	0	0	0
10	c9	combined	Drop	0	0	0	0
10	c10	combined	Drop	0	0	0	0
10	c11	combined	Drop	0	0	0	0
10	c12	combined	Drop	0	0	0	0
10	c13	combined	Drop	0	0	0	0
10	c14	combined	Drop	0	0	0	0
10	c15	combined	Drop	0	0	0	0
10	c16	combined	Drop	0	0	0	0
10	c17	combined	Drop	0	0	0	0
10	c18	combined	Drop	0	0	0	0
10	n1	combined	Drop	0	0	0	0
10	n2	combined	Drop	0	0	0	0
10	n3	combined	Drop	0	0	0	0
10	n4	combined	Drop	0	0	0	0
10	n5	combined	Drop	0	0	0	0
10	n6	combined	Drop	0	0	0	0
10	n7	combined	Drop	0	0	0	0
10	n8	combined	Drop	0	0	0	0
10	n9	combined	Drop	0	0	0	0
10	p1	combined	Drop	1189	1247	1180	1237.51
10	p2	combined	Drop	797	835	798	836.907
10	p3	combined	Drop	805	844	805	844.239
10	p4	combined	Drop	669	701	682	715.25
11	c1	combined	Drop	0	0	0	0
11	c2	combined	Drop	0	0	0	0
11	c3	combined	Drop	0	0	0	0
11	c4	combined	Drop	0	0	0	0
11	c5	combined	Drop	0	0	0	0
11	c6	combined	Drop	0	0	0	0
11	c7	combined	Drop	0	0	0	0
11	c8	combined	Drop	0	0	0	0
11	c9	combined	Drop	0	0	0	0
11	c10	combined	Drop	0	0	0	0
11	c11	combined	Drop	0	0	0	0
11	c12	combined	Drop	0	0	0	0
11	c13	combined	Drop	0	0	0	0
11	c14	combined	Drop	0	0	0	0
11	c15	combined	Drop	0	0	0	0
11	c16	combined	Drop	0	0	0	0
11	c17	combined	Drop	0	0	0	0
11	c18	combined	Drop	0	0	0	0
11	n1	combined	Drop	0	0	0	0
11	n2	combined	Drop	0	0	0	0
11	n3	combined	Drop	0	0	0	0
11	n4	combined	Drop	0	0	0	0
11	n5	combined	Drop	0	0	0	0
11	n6	combined	Drop	0	0	0	0
11	n7	combined	Drop	0	0	0	0
11	n8	combined	Drop	0	0	0	0
11	n9	combined	Drop	0	0	0	0
11	p1	combined	Drop	1196	1254	1198	1256.39
11	p2	combined	Drop	744	780	731	766.634
11	p3	combined	Drop	801	839	800	838.997
11	p4	combined	Drop	690	724	696	729.936
12	c1	combined	Drop	0	0	0	0
12	c2	combined	Drop	0	0	0	0
12	c3	combined	Drop	0	0	0	0
12	c4	combined	Drop	0	0	0	0
12	c5	combined	Drop	0	0	0	0
12	c6	combined	Drop	0	0	0	0
12	c7	combined	Drop	0	0	0	0
12	c8	combined	Drop	0	0	0	0
12	c9	combined	Drop	0	0	0	0
12	c10	combined	Drop	0	0	0	0
12	c11	combined	Drop	0	0	0	0
12	c12	combined	Drop	0	0	0	0
12	c13	combined	Drop	0	0	0	0
12	c14	combined	Drop	0	0	0	0
12	c15	combined	Drop	0	0	0	0
12	c16	combined	Drop	0	0	0	0
12	c17	combined	Drop	0	0	0	0
12	c18	combined	Drop	0	0	0	0
12	n1	combined	Drop	0	0	0	0
12	n2	combined	Drop	0	0	0	0
12	n3	combined	Drop	0	0	0	0
12	n4	combined	Drop	0	0	0	0
12	n5	combined	Drop	0	0	0	0
12	n6	combined	Drop	0	0	0	0
12	n7	combined	Drop	0	0	0	0
12	n8	combined	Drop	0	0	0	0
12	n9	combined	Drop	0	0	0	0
12	p1	combined	Drop	1266	1328	1284	1346.58
12	p2	combined	Drop	826	866	847	888.298
12	p3	combined	Drop	764	801	755	791.807
12	p4	combined	Drop	666	698	660	692.177
13	c1	combined	Drop	0	0	0	0
13	c2	combined	Drop	0	0	0	0
13	c3	combined	Drop	0	0	0	0
13	c4	combined	Drop	0	0	0	0
13	c5	combined	Drop	0	0	0	0
13	c6	combined	Drop	0	0	0	0
13	c7	combined	Drop	0	0	0	0
13	c8	combined	Drop	0	0	0	0
13	c9	combined	Drop	0	0	0	0
13	c10	combined	Drop	0	0	0	0
13	c11	combined	Drop	0	0	0	0
13	c12	combined	Drop	0	0	0	0
13	c13	combined	Drop	0	0	0	0
13	c14	combined	Drop	0	0	0	0
13	c15	combined	Drop	0	0	0	0
13	c16	combined	Drop	0	0	0	0
13	c17	combined	Drop	0	0	0	0
13	c18	combined	Drop	0	0	0	0
13	n1	combined	Drop	0	0	0	0
13	n2	combined	Drop	0	0	0	0
13	n3	combined	Drop	0	0	0	0
13	n4	combined	Drop	0	0	0	0
13	n5	combined	Drop	0	0	0	0
13	n6	combined	Drop	0	0	0	0
13	n7	combined	Drop	0	0	0	0
13	n8	combined	Drop	0	0	0	0
13	n9	combined	Drop	0	0	0	0
13	p1	combined	Drop	1233	1293	1225	1284.71
13	p2	combined	Drop	704	738	674	706.842
13	p3	combined	Drop	792	830	799	837.949
13	p4	combined	Drop	677	710	680	713.148
14	c1	combined	Drop	0	0	0	0
14	c2	combined	Drop	0	0	0	0
14	c3	combined	Drop	0	0	0	0
14	c4	combined	Drop	0	0	0	0
14	c5	combined	Drop	0	0	0	0
14	c6	combined	Drop	0	0	0	0
14	c7	combined	Drop	0	0	0	0
14	c8	combined	Drop	0	0	0	0
14	c9	combined	Drop	0	0	0	0
14	c10	combined	Drop	0	0	0	0
14	c11	combined	Drop	0	0	0	0
14	c12	combined	Drop	0	0	0	0
14	c13	combined	Drop	0	0	0	0
14	c14	combined	Drop	0	0	0	0
14	c15	combined	Drop	0	0	0	0
14	c16	combined	Drop	0	0	0	0
14	c17	combined	Drop	0	0	0	0
14	c18	combined	Drop	0	0	0	0
14	n1	combined	Drop	0	0	0	0
14	n2	combined	Drop	0	0	0	0
14	n3	combined	Drop	0	0	0	0
14	n4	combined	Drop	0	0	0	0
14	n5	combined	Drop	0	0	0	0
14	n6	combined	Drop	0	0	0	0
14	n7	combined	Drop	0	0	0	0
14	n8	combined	Drop	0	0	0	0
14	n9	combined	Drop	0	0	0	0
14	p1	combined	Drop	1263	1324	1271	1332.94
14	p2	combined	Drop	748	785	760	797.041
14	p3	combined	Drop	784	822	783	821.173
14	p4	combined	Drop	617	647	602	631.337
15	c1	combined	Drop	0	0	0	0
15	c2	combined	Drop	0	0	0	0
15	c3	combined	Drop	0	0	0	0
15	c4	combined	Drop	0	0	0	0
15	c5	combined	Drop	0	0	0	0
15	c6	combined	Drop	0	0	0	0
15	c7	combined	Drop	0	0	0	0
15	c8	combined	Drop	0	0	0	0
15	c9	combined	Drop	0	0	0	0
15	c10	combined	Drop	0	0	0	0
15	c11	combined	Drop	0	0	0	0
15	c12	combined	Drop	0	0	0	0
15	c13	combined	Drop	0	0	0	0
15	c14	combined	Drop	0	0	0	0
15	c15	combined	Drop	0	0	0	0
15	c16	combined	Drop	0	0	0	0
15	c17	combined	Drop	0	0	0	0
15	c18	combined	Drop	0	0	0	0
15	n1	combined	Drop	0	0	0	0
15	n2	combined	Drop	0	0	0	0
15	n3	combined	Drop	0	0	0	0
15	n4	combined	Drop	0	0	0	0
15	n5	combined	Drop	0	0	0	0
15	n6	combined	Drop	0	0	0	0
15	n7	combined	Drop	0	0	0	0
15	n8	combined	Drop	0	0	0	0
15	n9	combined	Drop	0	0	0	0
15	p1	combined	Drop	1193	1251	1176	1233.31
15	p2	combined	Drop	827	867	847	888.284
15	p3	combined	Drop	761	798	756	792.85
15	p4	combined	Drop	650	682	659	691.126
16	c1	combined	Drop	0	0	0	0
16	c2	combined	Drop	0	0	0	0
16	c3	combined	Drop	0	0	0	0
16	c4	combined	Drop	0	0	0	0
16	c5	combined	Drop	0	0	0	0
16	c6	combined	Drop	0	0	0	0
16	c7	combined	Drop	0	0	0	0
16	c8	combined	Drop	0	0	0	0
16	c9	combined	Drop	0	0	0	0
16	c10	combined	Drop	0	0	0	0
16	c11	combined	Drop	0	0	0	0
16	c12	combined	Drop	0	0	0	0
16	c13	combined	Drop	0	0	0	0
16	c14	combined	Drop	0	0	0	0
16	c15	combined	Drop	0	0	0	0
16	c16	combined	Drop	0	0	0	0
16	c17	combined	Drop	0	0	0	0
16	c18	combined	Drop	0	0	0	0
16	n1	combined	Drop	0	0	0	0
16	n2	combined	Drop	0	0	0	0
16	n3	combined	Drop	0	0	0	0
16	n4	combined	Drop	0	0	0	0
16	n5	combined	Drop	0	0	0	0
16	n6	combined	Drop	0	0	0	0
16	n7	combined	Drop	0	0	0	0
16	n8	combined	Drop	0	0	0	0
16	n9	combined	Drop	0	0	0	0
16	p1	combined	Drop	1249	1309	1263	1324.56
16	p2	combined	Drop	742	778	721	756.146
16	p3	combined	Drop	771	808	774	811.736
16	p4	combined	Drop	673	706	679	712.098
17	c1	combined	Drop	0	0	0	0
17	c2	combined	Drop	0	0	0	0
17	c3	combined	Drop	0	0	0	0
17	c4	combined	Drop	0	0	0	0
17	c5	combined	Drop	0	0	0	0
17	c6	combined	Drop	0	0	0	0
17	c7	combined	Drop	0	0	0	0
17	c8	combined	Drop	0	0	0	0
17	c9	combined	Drop	0	0	0	0
17	c10	combined	Drop	0	0	0	0
17	c11	combined	Drop	0	0	0	0
17	c12	combined	Drop	0	0	0	0
17	c13	combined	Drop	0	0	0	0
17	c14	combined	Drop	0	0	0	0
17	c15	combined	Drop	0	0	0	0
17	c16	combined	Drop	0	0	0	0
17	c17	combined	Drop	0	0	0	0
17	c18	combined	Drop	0	0	0	0
17	n1	combined	Drop	0	0	0	0
17	n2	combined	Drop	0	0	0	0
17	n3	combined	Drop	0	0	0	0
17	n4	combined	Drop	0	0	0	0
17	n5	combined	Drop	0	0	0	0
17	n6	combined	Drop	0	0	0	0
17	n7	combined	Drop	0	0	0	0
17	n8	combined	Drop	0	0	0	0
17	n9	combined	Drop	0	0	0	0
17	p1	combined	Drop	1294	1357	1306	1369.65
17	p2	combined	Drop	858	900	888	931.287
17	p3	combined	Drop	747	784	742	778.176
17	p4	combined	Drop	639	670	631	661.752
18	c1	combined	Drop	0	0	0	0
18	c2	combined	Drop	0	0	0	0
18	c3	combined	Drop	0	0	0	0
18	c4	combined	Drop	0	0	0	0
